News_ID,primary_mood,primary_mood_weight,secondary_mood,secondary_mood_weight,introspection,temper,attitude,sensitivity,Category,SubCategory,Title,Abstract,URL,Title_Entities,Abstract_Entities
N8730,grief,0.8742,loathing,0.4818,-0.9485,0.0,-0.8190000000000001,0.0,news,newsworld,Kurds say their informant was critical to successful US raid on ISIS,"An ISIS fighter in a jail in Iraq told ABC News the death of leader Abu Bakr al-Baghdadi did not make people any safer, warning of fresh attacks in Europe as vengeance.",https://assets.msn.com/labs/mind/AAJyAWT.html,"[{""Label"": ""Islamic State of Iraq and the Levant"", ""Type"": ""U"", ""WikidataId"": ""Q2429253"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [64], ""SurfaceForms"": [""ISIS""]}, {""Label"": ""United States"", ""Type"": ""G"", ""WikidataId"": ""Q30"", ""Confidence"": 0.912, ""OccurrenceOffsets"": [53], ""SurfaceForms"": [""US""]}]","[{""Label"": ""Abu Bakr al-Baghdadi"", ""Type"": ""P"", ""WikidataId"": ""Q2821724"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [68], ""SurfaceForms"": [""Abu Bakr al-Baghdadi""]}, {""Label"": ""Islamic State of Iraq and the Levant"", ""Type"": ""U"", ""WikidataId"": ""Q2429253"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [3], ""SurfaceForms"": [""ISIS""]}, {""Label"": ""ABC News"", ""Type"": ""O"", ""WikidataId"": ""Q287171"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [39], ""SurfaceForms"": [""ABC News""]}, {""Label"": ""Iraq"", ""Type"": ""G"", ""WikidataId"": ""Q796"", ""Confidence"": 0.915, ""OccurrenceOffsets"": [29], ""SurfaceForms"": [""Iraq""]}, {""Label"": ""Europe"", ""Type"": ""L"", ""WikidataId"": ""Q46"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [148], ""SurfaceForms"": [""Europe""]}]"
N16377,terror,0.7787999999999999,loathing,0.4939,-0.3289999999999999,0.0,-0.823,-0.917,news,newsus,Russian-backed Syrian forces take over abandoned US base in northern Syria,"Russian units are reportedly now patrolling between Turkish and Syrian forces as the U.S. withdraws 1,000 troops from the region; Jennifer Griffin has the latest from the Pentagon.",https://assets.msn.com/labs/mind/AAIP28C.html,"[{""Label"": ""Syria"", ""Type"": ""G"", ""WikidataId"": ""Q858"", ""Confidence"": 0.977, ""OccurrenceOffsets"": [69], ""SurfaceForms"": [""Syria""]}]","[{""Label"": ""Syrian Armed Forces"", ""Type"": ""O"", ""WikidataId"": ""Q849180"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [64], ""SurfaceForms"": [""Syrian forces""]}]"
N5708,ecstasy,0.8061,delight,0.2902,0.926,0.096,0.7558,0.743,lifestyle,lifestylebuzz,Grant Offering More Access To Specialized High Schools,CBS2's Hazel Sanchez has the latest on the donation that's hoping to provide minority students more access to New York City's specialized high schools.,https://assets.msn.com/labs/mind/AAIWuth.html,"[{""Label"": ""Specialized high schools in New York City"", ""Type"": ""U"", ""WikidataId"": ""Q7574916"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [30], ""SurfaceForms"": [""Specialized High Schools""]}]","[{""Label"": ""Specialized high schools in New York City"", ""Type"": ""U"", ""WikidataId"": ""Q7574916"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [126], ""SurfaceForms"": [""specialized high schools""]}, {""Label"": ""WCBS-TV"", ""Type"": ""M"", ""WikidataId"": ""Q3043497"", ""Confidence"": 0.938, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""CBS2""]}]"
N9089,ecstasy,0.6652,pleasantness,0.4027,0.8795000000000001,0.315,0.4629,0.0,news,newsworld,Thousands of students took to the streets across Lebanon Thursday to demand a better future as anti-government protests now entering their fourth week continued to spread.,Thousands of students took to the streets across Lebanon Thursday to demand a better future as anti-government protests now entering their fourth week continued to spread. Thousands of university and high school students streamed into the streets of Beirut and other towns to boost the protests.,https://assets.msn.com/labs/mind/BBWpN8w.html,"[{""Label"": ""Lebanon"", ""Type"": ""G"", ""WikidataId"": ""Q822"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [49], ""SurfaceForms"": [""Lebanon""]}]","[{""Label"": ""Beirut"", ""Type"": ""G"", ""WikidataId"": ""Q3820"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [250], ""SurfaceForms"": [""Beirut""]}, {""Label"": ""Lebanon"", ""Type"": ""G"", ""WikidataId"": ""Q822"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [49], ""SurfaceForms"": [""Lebanon""]}]"
N1433,grief,0.703,loathing,0.3545,-0.892,0.0,-0.777,0.0,sports,football_nfl_videos,"Brandt: Why Lamar Jackson, Baltimore Ravens are must-watch TV","The ""Good Morning Football"" crew discusses Lamar Jackson and the Baltimore Ravens.",https://assets.msn.com/labs/mind/BBWAQdC.html,"[{""Label"": ""Lamar Jackson"", ""Type"": ""P"", ""WikidataId"": ""Q24809702"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [12], ""SurfaceForms"": [""Lamar Jackson""]}, {""Label"": ""Baltimore Ravens"", ""Type"": ""O"", ""WikidataId"": ""Q276539"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [27], ""SurfaceForms"": [""Baltimore Ravens""]}]","[{""Label"": ""Lamar Jackson"", ""Type"": ""P"", ""WikidataId"": ""Q24809702"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [43], ""SurfaceForms"": [""Lamar Jackson""]}, {""Label"": ""Baltimore Ravens"", ""Type"": ""O"", ""WikidataId"": ""Q276539"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [65], ""SurfaceForms"": [""Baltimore Ravens""]}, {""Label"": ""Good Morning Football"", ""Type"": ""W"", ""WikidataId"": ""Q28127443"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [5], ""SurfaceForms"": [""Good Morning Football""]}]"
N44508,grief,0.6773,rage,0.5152,-0.8835,-0.83,-0.26,0.0,sports,football_nfl,"Bucs tight end O.J. Howard finally finds bigger offensive role, end zone.","TAMPA   O.J. Howard finally found the end zone. When he scored his first touchdown of the season Sunday in the first quarter of the Bucs' 30-27 win over the Arizona Cardinals, the Bucs tight end looked at fans in the corner end zone and flexed his muscles. As Howard returned from his two-game absence due to a hamstring injury, he began to build on what's been a frustrating 2019 season. Jameis ...",https://assets.msn.com/labs/mind/BBWADkz.html,"[{""Label"": ""Tampa Bay Buccaneers"", ""Type"": ""O"", ""WikidataId"": ""Q320476"", ""Confidence"": 0.977, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Bucs""]}, {""Label"": ""O. J. Howard"", ""Type"": ""P"", ""WikidataId"": ""Q18921924"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [15], ""SurfaceForms"": [""O.J. Howard""]}]","[{""Label"": ""Tampa Bay Buccaneers"", ""Type"": ""O"", ""WikidataId"": ""Q320476"", ""Confidence"": 0.977, ""OccurrenceOffsets"": [0, 132, 180], ""SurfaceForms"": [""TAMPA"", ""Bucs"", ""Bucs""]}, {""Label"": ""Arizona Cardinals"", ""Type"": ""O"", ""WikidataId"": ""Q224164"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [157], ""SurfaceForms"": [""Arizona Cardinals""]}, {""Label"": ""Jameis Winston"", ""Type"": ""P"", ""WikidataId"": ""Q6127917"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [389], ""SurfaceForms"": [""Jameis""]}, {""Label"": ""O. J. Howard"", ""Type"": ""P"", ""WikidataId"": ""Q18921924"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [8, 260], ""SurfaceForms"": [""O.J. Howard"", ""Howard""]}]"
N26327,bliss,0.9636,,,0.998,0.978,0.8140000000000001,0.907,sports,basketball_nba,"Man shoots, kills driver following party in Brooksville","A 40-year-old who got into a fight with another man ended up shooting him to death, leaving him behind in a running car, deputies say. Hernando County deputies received a call around 10:30 p.m. Saturday about a shooting in the area of Seidel Street and Cortez Boulevard, the sheriff's office says. They were told a man was shot and the person accused of shooting him, later identified as John Baumstark, drove off. Deputies responded and found a...",https://assets.msn.com/labs/mind/AAJqEfA.html,"[{""Label"": ""Brooksville, Florida"", ""Type"": ""G"", ""WikidataId"": ""Q587435"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [44], ""SurfaceForms"": [""Brooksville""]}]","[{""Label"": ""Florida State Road 50"", ""Type"": ""S"", ""WikidataId"": ""Q2432442"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [253], ""SurfaceForms"": [""Cortez Boulevard""]}, {""Label"": ""Hernando County, Florida"", ""Type"": ""G"", ""WikidataId"": ""Q488572"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [135], ""SurfaceForms"": [""Hernando County""]}]"
N413,ecstasy,0.8212,delight,0.3667,0.931,0.0,0.7809999999999999,0.0,news,newsscienceandtechnology,Google Maps lets you manage your public profile from the Android app,"Google Maps increasingly thrives on user contributions to fill in details, but you haven't had the option to manage your public profile from the phone app you're probably using to make those contributions. That's a bit backwards, but Google is thankfully setting things right. An updated version of the Android app lets you manage your profile from a new ""your profile"" item in the side menu.",https://assets.msn.com/labs/mind/BBWz5Gy.html,"[{""Label"": ""Google Maps"", ""Type"": ""M"", ""WikidataId"": ""Q12013"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Google Maps""]}, {""Label"": ""Android (operating system)"", ""Type"": ""J"", ""WikidataId"": ""Q94"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [57], ""SurfaceForms"": [""Android""]}]","[{""Label"": ""Google Maps"", ""Type"": ""M"", ""WikidataId"": ""Q12013"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Google Maps""]}, {""Label"": ""Android (operating system)"", ""Type"": ""J"", ""WikidataId"": ""Q94"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [303], ""SurfaceForms"": [""Android""]}, {""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [234], ""SurfaceForms"": [""Google""]}]"
N17170,ecstasy,0.9333,delight,0.1909,0.968,0.0,0.723,0.659,sports,football_nfl,Seahawks remain at No. 7 in Touchdown Wire's Week 7 power rankings,"After their defeat over the Cleveland Browns, the Seattle Seahawks remain at No. 7 in Touchdown Wire's Week 7 NFL power rankings.",https://assets.msn.com/labs/mind/AAIPonk.html,"[{""Label"": ""Seattle Seahawks"", ""Type"": ""O"", ""WikidataId"": ""Q221878"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Seahawks""]}, {""Label"": ""Sports rating system"", ""Type"": ""C"", ""WikidataId"": ""Q7579939"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [52], ""SurfaceForms"": [""power rankings""]}]","[{""Label"": ""Seattle Seahawks"", ""Type"": ""O"", ""WikidataId"": ""Q221878"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [50], ""SurfaceForms"": [""Seattle Seahawks""]}, {""Label"": ""Sports rating system"", ""Type"": ""C"", ""WikidataId"": ""Q7579939"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [114], ""SurfaceForms"": [""power rankings""]}, {""Label"": ""Cleveland Browns"", ""Type"": ""O"", ""WikidataId"": ""Q223527"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [28], ""SurfaceForms"": [""Cleveland Browns""]}, {""Label"": ""National Football League"", ""Type"": ""O"", ""WikidataId"": ""Q1215884"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [110], ""SurfaceForms"": [""NFL""]}]"
N57889,ecstasy,0.8682,enthusiasm,0.4121,0.9465,0.313,0.6078,0.7959999999999999,news,newsus,Proposed Ross budget requires no tax increase,"Ross commissioners are considering a draft 2020 budget that holds the line on taxes and sewer fees, and potentially adds staff and a software program that tracks resident requests. Overall, the $40.3 million budget is about $790,000 less than the 2019 budget. Taxes will remain at 2.7 mills. The median home value is $132,900. Commissioners will hold a budget meeting at 6 p.m., before the regular voting meeting, on Nov. 18. The proposed general...",https://assets.msn.com/labs/mind/BBWEIT5.html,[],[]
N764,ecstasy,0.9909,pleasantness,0.3833,0.987,0.22,0.4564999999999999,0.3289999999999999,video,news,Fmr. Federal Prosecutor says Trump's actions were 'arms for political dirt',"Ambassador Bill Taylor affirmed that military aid was withheld in the effort to extort Ukraine. And both witnesses suggested the actions taken in Ukraine were unprecedented. Glenn Kirschner says, ""We need to tell it like it is: Because what this is is arms for political dirt.""",https://assets.msn.com/labs/mind/BBWIpVU.html,"[{""Label"": ""United States Attorney"", ""Type"": ""C"", ""WikidataId"": ""Q2094335"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [5], ""SurfaceForms"": [""Federal Prosecutor""]}]","[{""Label"": ""Ukraine"", ""Type"": ""G"", ""WikidataId"": ""Q212"", ""Confidence"": 0.98, ""OccurrenceOffsets"": [87, 146], ""SurfaceForms"": [""Ukraine"", ""Ukraine""]}, {""Label"": ""Glenn Kirschner"", ""Type"": ""N"", ""WikidataId"": ""Q57313572"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [174], ""SurfaceForms"": [""Glenn Kirschner""]}]"
N30865,ecstasy,0.9394,enthusiasm,0.0333,0.97,0.0,0.0,0.6709999999999999,lifestyle,lifestylehomeandgarden,14 Quick and Simple Yard Maintenance Things to Do in October,"Keep up with this stuff in October, so you don't get behind with fall yard maintenance.",https://assets.msn.com/labs/mind/AAIhOs0.html,[],[]
N26897,rage,0.8393999999999999,loathing,0.2515,0.0,-0.937,-0.743,0.0,lifestyle,voices,"I followed Oprah's morning routine for a week, which includes $100 affirmation cards and 'spiritual exercises.' It was surprisingly difficult.","The star kicks off her day by meditating, observing nature, caring for her five dogs, and reading costly inspirational cards.",https://assets.msn.com/labs/mind/AAH9lRr.html,"[{""Label"": ""Oprah Winfrey"", ""Type"": ""P"", ""WikidataId"": ""Q55800"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [11], ""SurfaceForms"": [""Oprah""]}]",[]
N60625,joy,0.703,pleasantness,0.4129,0.562,0.304,0.4663,0.0,music,music-celebrity,"Selena Gomez opens up about moving on from a certain pop star, plus more news","Selena Gomez opens up about her ""new chapte"" Plus, more celebrity news for Oct. 25, 2019.",https://assets.msn.com/labs/mind/AAJm2oS.html,"[{""Label"": ""Selena Gomez"", ""Type"": ""P"", ""WikidataId"": ""Q83287"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Selena Gomez""]}]","[{""Label"": ""Selena Gomez"", ""Type"": ""P"", ""WikidataId"": ""Q83287"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Selena Gomez""]}]"
N59303,ecstasy,0.7545000000000001,pleasantness,0.6773,0.909,0.0,0.5535,0.0,finance,retirement,Why next year's rise in Social Security payments isn't so bad,"If you're disappointed in your upcoming raise, consider this a silver lining.",https://assets.msn.com/labs/mind/AAIOdlc.html,"[{""Label"": ""Social Security (United States)"", ""Type"": ""U"", ""WikidataId"": ""Q13479957"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [24], ""SurfaceForms"": [""Social Security""]}]",[]
N62417,ecstasy,0.8409,,,0.9375,0.255,0.767,0.998,news,newspolitics,"Rep. King: 'It wasn't a delay tactic, it was a way to dramatize'","Representative Peter King (R-NY) joins Kristen Welker to address his House GOP colleagues protest of Laura Cooper's closed door deposition yesterday, pushing back on characterizations of the protest as a",https://assets.msn.com/labs/mind/BBWAqCQ.html,[],"[{""Label"": ""Samuel B. Cooper"", ""Type"": ""P"", ""WikidataId"": ""Q584787"", ""Confidence"": 0.932, ""OccurrenceOffsets"": [107], ""SurfaceForms"": [""Cooper""]}]"
N32311,grief,0.9848,loathing,0.303,-0.985,0.0,-0.76,-0.296,weather,weathertopstories,Several Efforts Underway In Dallas To Prepare For Forecasted Freezing Temperatures,"Across North Texas, several efforts are underway to prepare for the forecasted freezing temperatures.",https://assets.msn.com/labs/mind/BBWyVyb.html,[],"[{""Label"": ""North Texas"", ""Type"": ""U"", ""WikidataId"": ""Q3493922"", ""Confidence"": 0.945, ""OccurrenceOffsets"": [7], ""SurfaceForms"": [""North Texas""]}]"
N61804,bliss,0.6379,ecstasy,0.5545,0.843,0.8704999999999999,0.6222,0.217,autos,autosnews,Tractor-trailer driver cited in crash that scattered fliers across Interstate 75,"GIBSONTON   State troopers issued a traffic citation to the driver of a tractor-trailer truck that collided Monday morning with a parked truck, sending advertising materials flying across Interstate 75. Michael A. Richardson, 58, of Charlotte, N.C., was cited for failure to maintain a single lane near the Big Bend Road interchange, according to the Florida Highway Patrol. Richardson drove his ...",https://assets.msn.com/labs/mind/AAJygAC.html,"[{""Label"": ""Interstate 75"", ""Type"": ""S"", ""WikidataId"": ""Q94689"", ""Confidence"": 0.964, ""OccurrenceOffsets"": [67], ""SurfaceForms"": [""Interstate 75""]}]","[{""Label"": ""Interstate 75"", ""Type"": ""S"", ""WikidataId"": ""Q94689"", ""Confidence"": 0.964, ""OccurrenceOffsets"": [188], ""SurfaceForms"": [""Interstate 75""]}, {""Label"": ""Florida Highway Patrol"", ""Type"": ""O"", ""WikidataId"": ""Q5461440"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [351], ""SurfaceForms"": [""Florida Highway Patrol""]}, {""Label"": ""Charlotte, North Carolina"", ""Type"": ""G"", ""WikidataId"": ""Q16565"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [233], ""SurfaceForms"": [""Charlotte""]}, {""Label"": ""North Carolina"", ""Type"": ""G"", ""WikidataId"": ""Q1454"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [244], ""SurfaceForms"": [""N.C.""]}]"
N19316,grief,0.9508,loathing,0.3878999999999999,-0.9738,0.0,-0.7879999999999999,0.0,news,newsus,"Freeze Warning, Drive-By Shooting, Trump Visit: News Nearby","Top news includes a discrimination lawsuit, Kmart/Sears closing, and a missing teen. How to share news, events on Patch.",https://assets.msn.com/labs/mind/BBWtPZ6.html,[],"[{""Label"": ""Kmart"", ""Type"": ""O"", ""WikidataId"": ""Q1753080"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [44], ""SurfaceForms"": [""Kmart""]}]"
N41810,grief,0.3348,fear,0.3152,-0.7705,0.0,0.2239999999999999,-0.434,sports,football_nfl,Ravens' John Harbaugh unsure if team will have rep at Colin Kaepernick's workout,"Ravens coach John Harbaugh said Wednesday that he didn't know if the team would have a representative on Saturday at free-agent quarterback Colin Kaepernick's private workout in front of NFL teams. Kaepernick, who has not played since the 2016 season, will conduct a workout in Atlanta for interested teams. The 32-year-old last played for the San Francisco 49ers. In February, Kaepernick settled ...",https://assets.msn.com/labs/mind/BBWI4Tn.html,"[{""Label"": ""Colin Kaepernick"", ""Type"": ""P"", ""WikidataId"": ""Q82496"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [54], ""SurfaceForms"": [""Colin Kaepernick""]}, {""Label"": ""Baltimore Ravens"", ""Type"": ""O"", ""WikidataId"": ""Q276539"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Ravens""]}, {""Label"": ""John Harbaugh"", ""Type"": ""P"", ""WikidataId"": ""Q2412102"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [8], ""SurfaceForms"": [""John Harbaugh""]}]","[{""Label"": ""Colin Kaepernick"", ""Type"": ""P"", ""WikidataId"": ""Q82496"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [140, 198, 378], ""SurfaceForms"": [""Colin Kaepernick"", ""Kaepernick"", ""Kaepernick""]}, {""Label"": ""Baltimore Ravens"", ""Type"": ""O"", ""WikidataId"": ""Q276539"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Ravens""]}, {""Label"": ""John Harbaugh"", ""Type"": ""P"", ""WikidataId"": ""Q2412102"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [13], ""SurfaceForms"": [""John Harbaugh""]}, {""Label"": ""National Football League"", ""Type"": ""O"", ""WikidataId"": ""Q1215884"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [187], ""SurfaceForms"": [""NFL""]}, {""Label"": ""San Francisco 49ers"", ""Type"": ""O"", ""WikidataId"": ""Q337758"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [344], ""SurfaceForms"": [""San Francisco 49ers""]}]"
N18035,grief,0.8787999999999999,,,-0.95,0.0,0.0,0.0,travel,travelnews,Incomplete border tunnel founder under Nogales,"NOGALES, AZ (3TV/CBS 5) - Border Patrol agents and Mexican police found an incomplete a cross-border tunnel underneath Nogales on Thursday. Agents said the 29-foot-long tunnel was discovered during a routine binational tunnel sweep of the drainage system that serves both countries. [RAW VIDEO: Law enforcement discovers unfinished border tunnel in Nogales] A pile of dirt hid the entrance, which was covered by several sheets of plywood, agents...",https://assets.msn.com/labs/mind/AAJnpz0.html,"[{""Label"": ""Nogales, Arizona"", ""Type"": ""G"", ""WikidataId"": ""Q79783"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [39], ""SurfaceForms"": [""Nogales""]}]","[{""Label"": ""Nogales, Arizona"", ""Type"": ""G"", ""WikidataId"": ""Q79783"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0, 119, 349], ""SurfaceForms"": [""NOGALES"", ""Nogales"", ""Nogales""]}, {""Label"": ""KPHO-TV"", ""Type"": ""M"", ""WikidataId"": ""Q3191480"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [17], ""SurfaceForms"": [""CBS 5""]}, {""Label"": ""Uncompressed video"", ""Type"": ""C"", ""WikidataId"": ""Q4011369"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [284], ""SurfaceForms"": [""RAW VIDEO""]}, {""Label"": ""KTVK"", ""Type"": ""M"", ""WikidataId"": ""Q3191538"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [13], ""SurfaceForms"": [""3TV""]}, {""Label"": ""Federal Police (Mexico)"", ""Type"": ""O"", ""WikidataId"": ""Q166133"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [51], ""SurfaceForms"": [""Mexican police""]}, {""Label"": ""Arizona"", ""Type"": ""G"", ""WikidataId"": ""Q816"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [9], ""SurfaceForms"": [""AZ""]}]"
N26623,ecstasy,0.5538000000000001,delight,0.4318,0.8428,0.0,0.8025,0.0,travel,travelarticle,Blink Cincinnati wedding was 'one of those moments of serendipity',Blink became the backdrop for a surprise wedding on Friday under an artist's canopy of translucent leaves in a back alley.,https://assets.msn.com/labs/mind/AAILJg0.html,[],[]
N51796,ecstasy,0.8606,enthusiasm,0.7364,0.944,0.0,0.7809999999999999,0.903,news,newsus,Local family donates $5 million to UD,The University of Dayton has received a $5 million gift that will be used to provide scholarships primarily to students from Ohio and the midwest as a whole.,https://assets.msn.com/labs/mind/AAJBCxD.html,[],"[{""Label"": ""University of Dayton"", ""Type"": ""O"", ""WikidataId"": ""Q2092392"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [4], ""SurfaceForms"": [""University of Dayton""]}, {""Label"": ""Ohio"", ""Type"": ""G"", ""WikidataId"": ""Q1397"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [125], ""SurfaceForms"": [""Ohio""]}]"
N47362,ecstasy,0.6386,delight,0.2879,0.8706999999999999,0.0,0.755,0.0,lifestyle,lifestyledecor,The 40+ Most Over-the-Top Christmas Tree Ideas Ever,A spectacular tree should make a statement.,https://assets.msn.com/labs/mind/BBMHFBb.html,"[{""Label"": ""Christmas tree"", ""Type"": ""U"", ""WikidataId"": ""Q47128"", ""Confidence"": 0.992, ""OccurrenceOffsets"": [26], ""SurfaceForms"": [""Christmas Tree""]}]",[]
N22982,ecstasy,0.7545000000000001,,,0.909,0.0,0.787,0.992,weather,weathertopstories,Missing hiker found dead atop glacier on mountain,"A hiker who had gone missing while exploring a mountain in California was later found on top of a glacier, according to authorities.",https://assets.msn.com/labs/mind/BBWyiER.html,[],"[{""Label"": ""California"", ""Type"": ""G"", ""WikidataId"": ""Q99"", ""Confidence"": 0.957, ""OccurrenceOffsets"": [59], ""SurfaceForms"": [""California""]}]"
N21082,ecstasy,0.4606,,,0.812,0.2625,0.2913,0.999,sports,football_nfl,"Report: Alvin Kamara managing high-ankle injury, hopes to play vs. Bears",A new report from Tom Pelissero of NFL Network says that New Orleans Saints running back Alvin Kamara is dealing with a high-ankle issue after his Week 6 game against the Jacksonville Jaguars. Pelissero adds that Kamara is hopeful to play against ...,https://assets.msn.com/labs/mind/AAISgUx.html,"[{""Label"": ""Alvin Kamara"", ""Type"": ""P"", ""WikidataId"": ""Q27443318"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [8], ""SurfaceForms"": [""Alvin Kamara""]}, {""Label"": ""Chicago Bears"", ""Type"": ""O"", ""WikidataId"": ""Q205033"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [67], ""SurfaceForms"": [""Bears""]}]","[{""Label"": ""Alvin Kamara"", ""Type"": ""P"", ""WikidataId"": ""Q27443318"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [89, 213], ""SurfaceForms"": [""Alvin Kamara"", ""Kamara""]}, {""Label"": ""New Orleans Saints"", ""Type"": ""O"", ""WikidataId"": ""Q172435"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [57], ""SurfaceForms"": [""New Orleans Saints""]}, {""Label"": ""Jacksonville Jaguars"", ""Type"": ""O"", ""WikidataId"": ""Q272223"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [171], ""SurfaceForms"": [""Jacksonville Jaguars""]}, {""Label"": ""NFL Network"", ""Type"": ""M"", ""WikidataId"": ""Q1285806"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [35], ""SurfaceForms"": [""NFL Network""]}]"
N64755,ecstasy,0.9106,delight,0.1636,0.9605,0.66,0.7140000000000001,0.659,news,newsus,"Calmer winds help fire crews fighting the Tick fire, now 25% contained","LOS ANGELES - As firefighters continued to make progress against the Tick fire in Santa Clarita, officials said Saturday that human remains were discovered in the charred path of the fire but that they were not related to the blaze.",https://assets.msn.com/labs/mind/AAJptS7.html,[],"[{""Label"": ""Santa Clarita, California"", ""Type"": ""G"", ""WikidataId"": ""Q491132"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [82], ""SurfaceForms"": [""Santa Clarita""]}, {""Label"": ""Los Angeles"", ""Type"": ""G"", ""WikidataId"": ""Q65"", ""Confidence"": 0.982, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""LOS ANGELES""]}]"
